Household_ID,Month,Year_month,Crop_Income,Livestock_Income,Off_Farm_Income,Food_Expenses,Healthcare_Expenses,Education_Expenses,Discretionary_Expenses,Total_Income,Total_Expense,Income_After_Expense,Wealth_Status,Location,Family_Size,Education_Level,Employment_Type,Has_Savings_Account,Uses_Savings_Group,Uses_Mobile_Money,Distance_to_Bank_km,Borrowing,Selling_Assets,Reducing_Spending,Financial_Stress_Score
583,1,23-Jan,86585,22790,64773,55313,11062,16594,27656,174148,110625,63523,High Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,2,23-Feb,90032,40271,16947,47101,9420,14130,23550,147250,94201,53049,Middle Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,3,23-Mar,20587,40141,24634,31688,6337,9506,15844,85362,63375,21987,Low Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,4,23-Apr,85854,27631,54721,87288,17457,26186,43644,168206,174575,-6369,Bankrupt,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,5,23-May,51728,17100,27844,33466,6693,10040,16733,96672,66932,29740,Middle Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,6,23-Jun,65543,36996,34034,51533,10306,15459,25766,136573,103064,33509,Middle Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,7,23-Jul,35994,28933,64911,72441,14488,21732,36220,129838,144881,-15043,Bankrupt,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,8,23-Aug,84566,21930,46241,65838,13167,19751,32919,152737,131675,21062,Low Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,9,23-Sep,43758,37204,37161,36901,7380,11070,18450,118123,73801,44322,Middle Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,10,23-Oct,50440,7459,42039,37398,7479,11219,18699,99938,74795,25143,Middle Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,11,23-Nov,34597,56058,55757,57147,11429,17144,28573,146412,114293,32119,Middle Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,12,23-Dec,49453,13492,19413,29281,5856,8784,14640,82358,58561,23797,Low Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,13,24-Jan,29657,32356,26646,52315,10463,15694,26157,88659,104629,-15970,Bankrupt,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,14,24-Feb,125774,33620,31386,80500,16100,24150,40250,190780,161000,29780,Middle Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,15,24-Mar,46079,12685,19156,32623,6524,9787,16311,77920,65245,12675,Low Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,16,24-Apr,49557,20606,10195,47676,9535,14302,23838,80358,95351,-14993,Bankrupt,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,17,24-May,40667,10648,14891,30764,6152,9229,15382,66206,61527,4679,Low Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,18,24-Jun,105208,56479,71817,75831,15166,22749,37915,233504,151661,81843,High Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,19,24-Jul,39553,16574,29591,37120,7424,11136,18560,85718,74240,11478,Low Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,20,24-Aug,31234,12461,15752,29503,5900,8851,14751,59447,59005,442,Low Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,21,24-Sep,49179,50784,63105,76815,15363,23044,38407,163068,153629,9439,Low Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,22,24-Oct,22775,28525,30832,45464,9092,13639,22732,82132,90927,-8795,Bankrupt,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,23,24-Nov,77920,41461,13642,78330,15666,23499,39165,133023,156660,-23637,Bankrupt,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
583,24,24-Dec,43743,39102,20109,32700,6540,9810,16350,102954,65400,37554,Middle Income,Kampala,9,Secondary,Small Business,0,1,0,43.92,0,0,0,48.42
584,1,23-Jan,52694,26070,61256,52729,10545,15818,26364,140020,105456,34564,Middle Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,2,23-Feb,48872,22747,26546,55945,11189,16783,27972,98165,111889,-13724,Bankrupt,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,3,23-Mar,104209,45734,58170,116882,23376,35064,58441,208113,233763,-25650,Bankrupt,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,4,23-Apr,80700,30271,58088,51534,10306,15460,25767,169059,103067,65992,High Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,5,23-May,53800,37061,38220,61093,12218,18327,30546,129081,122184,6897,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,6,23-Jun,68280,54771,58673,71936,14387,21580,35968,181724,143871,37853,Middle Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,7,23-Jul,17729,28460,21379,31024,6204,9307,15512,67568,62047,5521,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,8,23-Aug,78100,10551,26437,42121,8424,12636,21060,115088,84241,30847,Middle Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,9,23-Sep,21419,29031,15372,33682,6736,10104,16841,65822,67363,-1541,Bankrupt,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,10,23-Oct,75432,25681,18129,47626,9525,14287,23813,119242,95251,23991,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,11,23-Nov,56520,36344,17159,54200,10840,16260,27100,110023,108400,1623,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,12,23-Dec,65322,27001,22390,37005,7401,11101,18502,114713,74009,40704,Middle Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,13,24-Jan,52005,9457,13132,43925,8785,13177,21962,74594,87849,-13255,Bankrupt,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,14,24-Feb,52620,19307,27062,37220,7444,11166,18610,98989,74440,24549,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,15,24-Mar,81315,20205,41250,60292,12058,18087,30146,142770,120583,22187,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,16,24-Apr,67135,43514,29887,58220,11644,17466,29110,140536,116440,24096,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,17,24-May,17302,18595,32150,32580,6516,9774,16290,68047,65160,2887,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,18,24-Jun,100434,32611,29789,54032,10806,16209,27016,162834,108063,54771,Middle Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,19,24-Jul,20584,24434,50022,38029,7605,11408,19014,95040,76056,18984,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,20,24-Aug,68368,45413,23643,77536,15507,23260,38768,137424,155071,-17647,Bankrupt,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,21,24-Sep,71231,15332,27886,47991,9598,14397,23995,114449,95981,18468,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,22,24-Oct,25642,36748,15117,28776,5755,8633,14388,77507,57552,19955,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,23,24-Nov,22793,19260,16738,33565,6713,10069,16782,58791,67129,-8338,Bankrupt,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
584,24,24-Dec,101017,28265,27729,74614,14922,22384,37307,157011,149227,7784,Low Income,Arua,4,Secondary,Small Business,1,1,0,41.71,1,0,0,38.89
585,1,23-Jan,32434,58978,28469,50937,10187,15281,25468,119881,101873,18008,Low Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,2,23-Feb,22108,17433,43515,48291,9658,14487,24145,83056,96581,-13525,Bankrupt,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,3,23-Mar,61905,42218,25066,65816,13163,19745,32908,129189,131632,-2443,Bankrupt,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,4,23-Apr,107801,46363,39091,96795,19359,29038,48397,193255,193589,-334,Bankrupt,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,5,23-May,100293,20094,59207,71527,14305,21458,35763,179594,143053,36541,Middle Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,6,23-Jun,90262,47970,65315,95243,19048,28573,47621,203547,190485,13062,Low Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,7,23-Jul,49029,29253,51299,57129,11425,17138,28564,129581,114256,15325,Low Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,8,23-Aug,68294,39909,30457,58201,11640,17460,29100,138660,116401,22259,Low Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,9,23-Sep,53352,14990,35175,31259,6251,9377,15629,103517,62516,41001,Middle Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,10,23-Oct,88577,19267,52078,62082,12416,18624,31041,159922,124163,35759,Middle Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,11,23-Nov,62447,41910,25046,76842,15368,23052,38421,129403,153683,-24280,Bankrupt,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,12,23-Dec,15038,15012,20888,27205,5441,8161,13602,50938,54409,-3471,Bankrupt,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,13,24-Jan,87799,52589,21286,78327,15665,23498,39163,161674,156653,5021,Low Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,14,24-Feb,47840,41011,40385,54932,10986,16479,27466,129236,109863,19373,Low Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,15,24-Mar,105982,56199,74397,76432,15286,22929,38216,236578,152863,83715,High Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,16,24-Apr,55445,23651,50615,62629,12525,18788,31314,129711,125256,4455,Low Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,17,24-May,40907,18207,29105,33674,6734,10102,16837,88219,67347,20872,Low Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,18,24-Jun,52887,25752,28426,50625,10125,15187,25312,107065,101249,5816,Low Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,19,24-Jul,36252,17617,63404,68498,13699,20549,34249,117273,136995,-19722,Bankrupt,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,20,24-Aug,34268,17724,20901,39055,7811,11716,19527,72893,78109,-5216,Bankrupt,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,21,24-Sep,32406,45489,42022,70531,14106,21159,35265,119917,141061,-21144,Bankrupt,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,22,24-Oct,30287,27550,15362,40355,8071,12106,20177,73199,80709,-7510,Bankrupt,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,23,24-Nov,68510,42678,25406,44568,8913,13370,22284,136594,89135,47459,Middle Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
585,24,24-Dec,122923,13533,60285,64740,12948,19422,32370,196741,129480,67261,High Income,Fort Portal,7,Secondary,Livestock Rearing,1,1,1,33.75,0,1,1,32.31
586,1,23-Jan,78972,65891,57449,101793,20358,30538,50896,202312,203585,-1273,Bankrupt,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,2,23-Feb,16600,27679,33645,38721,7744,11616,19360,77924,77441,483,Low Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,3,23-Mar,89769,22414,19868,54664,10932,16399,27332,132051,109327,22724,Low Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,4,23-Apr,29149,17536,31362,24669,4933,7400,12334,78047,49336,28711,Middle Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,5,23-May,29173,21174,36323,44559,8911,13367,22279,86670,89116,-2446,Bankrupt,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,6,23-Jun,52369,39368,32432,41159,8231,12347,20579,124169,82316,41853,Middle Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,7,23-Jul,48916,44000,53651,71909,14381,21572,35954,146567,143816,2751,Low Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,8,23-Aug,41374,8618,25771,23822,4764,7146,11911,75763,47643,28120,Middle Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,9,23-Sep,66990,49058,69466,65777,13155,19733,32888,185514,131553,53961,Middle Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,10,23-Oct,48833,14872,15694,37075,7415,11122,18537,79399,74149,5250,Low Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,11,23-Nov,23737,27528,19193,33762,6752,10128,16881,70458,67523,2935,Low Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,12,23-Dec,33611,24168,28408,43232,8646,12969,21616,86187,86463,-276,Bankrupt,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,13,24-Jan,62329,19608,61561,47815,9563,14344,23907,143498,95629,47869,Middle Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,14,24-Feb,41899,30450,13359,37144,7428,11143,18572,85708,74287,11421,Low Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,15,24-Mar,133547,48448,22347,69507,13901,20852,34753,204342,139013,65329,High Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,16,24-Apr,67645,36039,31831,78721,15744,23616,39360,135515,157441,-21926,Bankrupt,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,17,24-May,123779,33151,25336,100301,20060,30090,50150,182266,200601,-18335,Bankrupt,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,18,24-Jun,59533,15285,42212,54937,10987,16481,27468,117030,109873,7157,Low Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,19,24-Jul,74796,27725,29497,56664,11332,16999,28332,132018,113327,18691,Low Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,20,24-Aug,74964,55348,65318,77749,15549,23324,38874,195630,155496,40134,Middle Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,21,24-Sep,112265,61117,40928,114810,22962,34443,57405,214310,229620,-15310,Bankrupt,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,22,24-Oct,60031,42409,50272,69167,13833,20750,34583,152712,138333,14379,Low Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,23,24-Nov,36523,24771,81529,43366,8673,13010,21683,142823,86732,56091,Middle Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
586,24,24-Dec,32536,16304,29105,36720,7344,11016,18360,77945,73440,4505,Low Income,Arua,6,Primary,Small Business,1,1,0,32.05,1,1,1,23.79
587,1,23-Jan,74248,28776,50434,85493,17098,25647,42746,153458,170984,-17526,Bankrupt,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,2,23-Feb,71356,27647,26194,60340,12068,18102,30170,125197,120680,4517,Low Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,3,23-Mar,33701,11961,35740,26142,5228,7842,13071,81402,52283,29119,Middle Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,4,23-Apr,77281,37009,42033,74586,14917,22376,37293,156323,149172,7151,Low Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,5,23-May,128063,57212,46909,121888,24377,36566,60944,232184,243775,-11591,Bankrupt,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,6,23-Jun,67824,50517,82755,104881,20976,31464,52440,201096,209761,-8665,Bankrupt,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,7,23-Jul,70733,15774,30366,54050,10810,16215,27025,116873,108100,8773,Low Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,8,23-Aug,83283,41219,44128,88680,17736,26604,44340,168630,177360,-8730,Bankrupt,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,9,23-Sep,61294,18788,52090,44325,8865,13297,22162,132172,88649,43523,Middle Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,10,23-Oct,116507,18911,37202,65329,13065,19598,32664,172620,130656,41964,Middle Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,11,23-Nov,42610,6099,22234,26114,5222,7834,13057,70943,52227,18716,Low Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,12,23-Dec,93055,16056,36807,59037,11807,17711,29518,145918,118073,27845,Middle Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,13,24-Jan,31663,24563,19611,37237,7447,11171,18618,75837,74473,1364,Low Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,14,24-Feb,64410,29979,23669,53621,10724,16086,26810,118058,107241,10817,Low Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,15,24-Mar,66555,28778,62324,69386,13877,20815,34693,157657,138771,18886,Low Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,16,24-Apr,90709,65162,54972,98916,19783,29674,49458,210843,197831,13012,Low Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,17,24-May,61370,29833,48925,58888,11777,17666,29444,140128,117775,22353,Low Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,18,24-Jun,93349,59846,75536,134821,26964,40446,67410,228731,269641,-40910,Bankrupt,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,19,24-Jul,97771,56996,50387,62367,12473,18710,31183,205154,124733,80421,High Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,20,24-Aug,34357,8985,17023,23695,4739,7108,11847,60365,47389,12976,Low Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,21,24-Sep,43104,33815,34478,66356,13271,19906,33178,111397,132711,-21314,Bankrupt,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,22,24-Oct,77707,16614,54505,85891,17178,25767,42945,148826,171781,-22955,Bankrupt,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,23,24-Nov,40573,18903,67816,70008,14001,21002,35004,127292,140015,-12723,Bankrupt,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
587,24,24-Dec,85363,44452,85391,74571,14914,22371,37285,215206,149141,66065,High Income,Hoima,3,Primary,Small Business,1,1,0,39.39,0,0,1,34.96
588,1,23-Jan,95447,16369,56146,91040,18208,27312,45520,167962,182080,-14118,Bankrupt,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,2,23-Feb,28672,17942,39202,28119,5623,8435,14059,85816,56236,29580,Middle Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,3,23-Mar,49216,18953,41259,35389,7077,10616,17694,109428,70776,38652,Middle Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,4,23-Apr,58774,14417,23520,31362,6272,9408,15681,96711,62723,33988,Middle Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,5,23-May,20501,26016,17857,30559,6111,9167,15279,64374,61116,3258,Low Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,6,23-Jun,81929,40762,26791,75783,15156,22735,37891,149482,151565,-2083,Bankrupt,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,7,23-Jul,124094,26540,47089,74505,14901,22351,37252,197723,149009,48714,Middle Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,8,23-Aug,89614,53584,77547,109466,21893,32840,54733,220745,218932,1813,Low Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,9,23-Sep,79090,28846,35333,62672,12534,18801,31336,143269,125343,17926,Low Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,10,23-Oct,42293,63221,51368,92883,18576,27865,46441,156882,185765,-28883,Bankrupt,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,11,23-Nov,34491,22589,49552,42998,8599,12899,21499,106632,85995,20637,Low Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,12,23-Dec,90005,24962,54013,85327,17065,25598,42663,168980,170653,-1673,Bankrupt,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,13,24-Jan,62909,37301,16385,39452,7890,11835,19726,116595,78903,37692,Middle Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,14,24-Feb,104924,55791,45738,65574,13114,19672,32787,206453,131147,75306,High Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,15,24-Mar,108296,32659,51009,93636,18727,28090,46818,191964,187271,4693,Low Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,16,24-Apr,89041,22078,27045,51959,10391,15587,25979,138164,103916,34248,Middle Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,17,24-May,50715,49426,58435,91097,18219,27329,45548,158576,182193,-23617,Bankrupt,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,18,24-Jun,113295,40139,54306,63303,12660,18991,31651,207740,126605,81135,High Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,19,24-Jul,53858,24616,36010,66683,13336,20005,33341,114484,133365,-18881,Bankrupt,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,20,24-Aug,48894,31781,35172,35465,7093,10639,17732,115847,70929,44918,Middle Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,21,24-Sep,107224,16444,16735,69397,13879,20819,34698,140403,138793,1610,Low Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,22,24-Oct,50994,26728,37742,63876,12775,19162,31938,115464,127751,-12287,Bankrupt,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,23,24-Nov,81956,57841,63369,87155,17431,26146,43577,203166,174309,28857,Middle Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
588,24,24-Dec,65500,22937,19072,53542,10708,16062,26771,107509,107083,426,Low Income,Fort Portal,2,No Education,Small Business,1,0,0,4.82,1,0,1,27.18
589,1,23-Jan,68575,11376,28541,42107,8421,12632,21053,108492,84213,24279,Low Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,2,23-Feb,110729,25212,40692,77616,15523,23284,38808,176633,155231,21402,Low Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,3,23-Mar,18825,16408,32599,23872,4774,7161,11936,67832,47743,20089,Low Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,4,23-Apr,90230,47671,40681,65839,13167,19751,32919,178582,131676,46906,Middle Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,5,23-May,48969,38643,52613,79688,15937,23906,39844,140225,159375,-19150,Bankrupt,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,6,23-Jun,30815,6693,23789,31449,6289,9434,15724,61297,62896,-1599,Bankrupt,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,7,23-Jul,121232,26812,65664,118099,23619,35429,59049,213708,236196,-22488,Bankrupt,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,8,23-Aug,37317,20688,20030,32952,6590,9885,16476,78035,65903,12132,Low Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,9,23-Sep,64422,24966,41255,44194,8838,13258,22097,130643,88387,42256,Middle Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,10,23-Oct,38085,14432,28702,46604,9320,13981,23302,81219,93207,-11988,Bankrupt,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,11,23-Nov,33396,23156,27350,49481,9896,14844,24740,83902,98961,-15059,Bankrupt,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,12,23-Dec,38354,20457,49646,60257,12051,18077,30128,108457,120513,-12056,Bankrupt,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,13,24-Jan,83002,18419,48946,70508,14101,21152,35254,150367,141015,9352,Low Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,14,24-Feb,18388,11723,39513,31353,6270,9406,15676,69624,62705,6919,Low Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,15,24-Mar,46320,33242,55799,76946,15389,23084,38473,135361,153892,-18531,Bankrupt,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,16,24-Apr,90478,18781,47469,66380,13276,19914,33190,156728,132760,23968,Low Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,17,24-May,58826,62180,72529,92141,18428,27642,46070,193535,184281,9254,Low Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,18,24-Jun,88219,13112,26802,54362,10872,16308,27181,128133,108723,19410,Low Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,19,24-Jul,83629,33762,77079,62922,12584,18876,31461,194470,125843,68627,High Income,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,20,24-Aug,30934,13284,57462,57534,11506,17260,28767,101680,115067,-13387,Bankrupt,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
589,21,24-Sep,116882,20144,59670,101624,20324,30487,50812,196696,203247,-6551,Bankrupt,Arua,8,Primary,Livestock Rearing,1,1,0,19.48,0,0,0,42.54
